-url,Company Name,logo,Business classification,Address,Phone,Website and Social,opening_hours,Products & services,Details & description
https://www.yellowpages.ca/bus/British-Columbia/Flight-Centre/100829420.html?what=u&where=Victoria+BC&useContext=true,Flight Centre,,,,604-256-8481,,"Monday

12:00 am - 11:59 pm



Tuesday

12:00 am - 11:59 pm



Wednesday

12:00 am - 11:59 pm



Thursday

12:00 am - 11:59 pm



Friday

12:00 am - 11:59 pm



Saturday

12:00 am - 11:59 pm



Sunday

12:00 am - 11:59 pm



24/7 Online Or By Phone


Check Our Website For Local Shop Hours","Flight Tickets,
Hotel And Hostal Reservations,
All-inclusive Trips,
Group Events,
Wedding Destinations,
River Cruises,


Luxury Cruises,
Singles Cruises,
Golf Trips,
Health And Wellness Yoga Retreats,
Last-minute Vacations,
Adventure Tours,
Sailing Tours,
Culinary Tours,
Coach Bus Tours,
Sightseeing Tours,
Red Label Fares,
Discount Trips,



","Your travel experts with over 30 years in the travel industry! Chose the way you book your next leisure or business trip: call now - over 950 Travel Agents ready to assist you, visit our website for a quote or in-person at one of our 225 conveniently located shops across Canada. Lowest airfare guaranteed.

"
https://www.yellowpages.ca/bus/British-Columbia/Flight-Centre/100829066.html?what=u&where=Victoria+BC&useContext=true,Flight Centre,,,,778-726-0591,,"Monday

12:00 am - 11:59 pm



Tuesday

12:00 am - 11:59 pm



Wednesday

12:00 am - 11:59 pm



Thursday

12:00 am - 11:59 pm



Friday

12:00 am - 11:59 pm



Saturday

12:00 am - 11:59 pm



Sunday

12:00 am - 11:59 pm



24/7 Online Or By Phone


Check Our Website For Local Shop Hours","Flight Tickets,
Hotel And Hostal Reservations,
All-inclusive Trips,
Group Events,
Wedding Destinations,
River Cruises,


Luxury Cruises,
Singles Cruises,
Golf Trips,
Health And Wellness Yoga Retreats,
Last-minute Vacations,
Adventure Tours,
Sailing Tours,
Culinary Tours,
Coach Bus Tours,
Sightseeing Tours,
Red Label Fares,
Discount Trips,



","Your travel experts with over 30 years in the travel industry! Chose the way you book your next leisure or business trip: call now - over 950 Travel Agents ready to assist you, visit our website for a quote or in-person at one of our 225 conveniently located shops across Canada. Lowest airfare guaranteed.

"
https://www.yellowpages.ca/bus/British-Columbia/Travel-Connoisseurs-Club-Ltd/101192879.html?what=u&where=Victoria+BC&useContext=true,Travel Connoisseurs Club Ltd,,TRAVEL & LODGING,,250-898-3358,,,"Travel Agency,",Call us Today
https://www.yellowpages.ca/bus/British-Columbia/Pender-Island/U-Haul-Neighborhood-Dealer/101451430.html?what=u&where=Victoria+BC&useContext=true,U-Haul Neighborhood Dealer,,,"4605 Bedwell Harbour Road, Pender Island, BC V0H 2M0
",250-629-3281,,,,
https://www.yellowpages.ca/bus/British-Columbia/Pender-Island/U-Haul-Neighborhood-Dealer/101060468.html?what=u&where=Victoria+BC&useContext=true,U-Haul Neighborhood Dealer,,,"3601 Sailor Easement Rd, Pender Island, BC V0N 2M2
",778-747-3178,,,,
https://www.yellowpages.ca/bus/British-Columbia/Cobble-Hill/Onside-Travel/8040681.html?what=u&where=Victoria+BC&useContext=true,Onside Travel,,TRAVEL & LODGING,"34-1400 Cowichan Bay Rd RR 3, Cobble Hill, BC V0R 1L3
",250-743-9722,www.onsidetravel.ca,Appointment only,"travel service,",
https://www.yellowpages.ca/bus/British-Columbia/Cobble-Hill/U-Haul-Neighborhood-Dealer/100800793.html?what=u&where=Victoria+BC&useContext=true,U-Haul Neighborhood Dealer,,,"1328D Fisher Rd, Cobble Hill, BC V0R 1L2
",778-748-0603,,,,
https://www.yellowpages.ca/bus/British-Columbia/Sooke/U-Haul-Neighborhood-Dealer/100405750.html?what=u&where=Victoria+BC&useContext=true,U-Haul Neighborhood Dealer,,,"3220 Otter Point, Sooke, BC V9Z 0K8
",250-642-1543,,,,
https://www.yellowpages.ca/bus/British-Columbia/Shawnigan-Lake/U-Dog-Shawnigan/8018491.html?what=u&where=Victoria+BC&useContext=true,U Dog Shawnigan,,,"2209 McKean Rd RR 1, Shawnigan Lake, BC V0R 2W1
",250-580-8364,activepawsdogtraining.ca,,"Supplies,
Boarding,
Holistic Pet Foods,
Pet Training,
Mountain Hikes,
Mobile Dog Care,


Training,



",U DOG Mobile Dog Care Shawnigan 250-580-8364
https://www.yellowpages.ca/bus/British-Columbia/Sidney/U-Haul-Co-Canada-Ltd/102023520.html?what=u&where=Victoria+BC&useContext=true,U-Haul Co. (Canada) Ltd,,,"10421 Resthaven Dr, Sidney, BC V8L 3H4
",250-655-3433,,,,
https://www.yellowpages.ca/bus/British-Columbia/Sidney/U-Haul-Neighborhood-Dealer/100954529.html?what=u&where=Victoria+BC&useContext=true,U-Haul Neighborhood Dealer,,,"10425 Resthaven Dr, Sidney, BC V8L 3H4
",778-749-0687,,,,
https://www.yellowpages.ca/bus/British-Columbia/Sidney/U-Haul-Moving-Storage-of-Sidney/4464006.html?what=u&where=Victoria+BC&useContext=true,U-Haul Moving & Storage of Sidney,,MOVING & STORAGE,"10201 McDonald Park Rd, Sidney, BC V8L 5X7
","250-656-5321
1-800-468-4285Tollfree",,"Monday

7:00 am - 7:00 pm



Tuesday

7:00 am - 7:00 pm



Wednesday

7:00 am - 7:00 pm



Thursday

7:00 am - 7:00 pm



Friday

7:00 am - 8:00 pm



Saturday

7:00 am - 7:00 pm



Sunday

9:00 am - 5:00 pm","Moving Boxes,
Moving Supplies,
Packing Supplies,
Trailer Accessories,
RV & Boat Accessories,
Hitch,


Bike Rack,
Propane Tanks,
Grilling Accessories,
Motorcycle Towing,
Truck Rental,
Trailer Rental,
Cargo Van Rental,
Pickup Rental,
U-Box Containers,
Self-storage,
Storage,
Hitch Installation,
Moving Help,



","U-Haul has everything for your local or long-distance move, including truck rentals, trailers, cargo vans, pickup trucks, and self-storage. Other available moving solutions include portable U-Box containers, Moving Help® providers, hitch installations, moving and shipping boxes, propane and online reservations.

"
https://www.yellowpages.ca/bus/British-Columbia/Sidney/Edward-Jones-Financial-Advisor-Brigitte-U-Herold-Archer/102382816.html?what=u&where=Victoria+BC&useContext=true,Edward Jones - Financial Advisor: Brigitte U Herold-Archer,,,"2411 Beacon Ave., Sidney, BC V8L 1X5
",250-656-8797,"https://www.edwardjones.ca/ca-en/financial-advisor/brigitte-herold-archer?y_source=1_MTc5ODc5Ni02MDEtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,https://www.edwardjones.ca/ca-en/financial-advisor/brigitte-herold-archer/contact/?y_source=1_MTc5ODc5Ni02MDEtbG9jYXRpb24ucmVzZXJ2YXRpb25fdXJs,https://www.facebook.com/edwardjones,http://twitter.com/EdwardJones,http://www.youtube.com/watch?v=er9C-rXGsJs","Monday

8:30 am - 4:00 pm



Tuesday

8:30 am - 4:00 pm



Wednesday

8:30 am - 4:00 pm



Thursday

8:30 am - 4:00 pm



Friday

8:30 am - 4:00 pm","Financial Advisor,
Investment Management,
Funds Investment,
Stock & Bond Broker,
Stocks & Bonds,
Investment Managers,


Advisors,



","Edward Jones is an investment firm that believes your financial goals deserve a face to face conversation. We can help you prepare for retirement, save for education and be a tax-smart investor."
https://www.yellowpages.ca/bus/British-Columbia/Sidney/Edward-Jones-Financial-Advisor-Brigitte-U-Herold-Archer/100510397.html?what=u&where=Victoria+BC&useContext=true,Edward Jones - Financial Advisor: Brigitte U Herold-Archer,,,"2403 Beacon Ave, Sidney, BC V8L 1X5
",250-656-8797,www.edwardjones.ca,"Monday

8:30 am - 4:00 pm



Tuesday

8:30 am - 4:00 pm



Wednesday

8:30 am - 4:00 pm



Thursday

8:30 am - 4:00 pm



Friday

8:30 am - 4:00 pm","Stocks & Bonds,
Investment Managers,
Advisors,","Edward Jones is an investment firm that believes your financial goals deserve a face to face conversation. We can help you prepare for retirement, save for education and be a tax-smart investor."
https://www.yellowpages.ca/bus/British-Columbia/Sidney/Expedia-CruiseShipCenters/5191620.html?what=u&where=Victoria+BC&useContext=true,Expedia CruiseShipCenters,,,"1-2353 Bevan Ave, Sidney, BC V8L 4M9
",250-656-5441,www.sidney.cruiseshipcenters.ca,"Monday

9:00 am - 5:00 pm



Tuesday

9:00 am - 5:00 pm



Wednesday

9:00 am - 5:00 pm



Thursday

9:00 am - 5:00 pm



Friday

9:00 am - 5:00 pm



Saturday

10:00 am - 4:00 pm","All About Cruising,
Free Newsletters,
Cruise Destinations,
Onboard Activities,
Travel Tools,
Cruise Lines,","Planning a cruise? Visit the local Sidney Expedia® CruiseShipCenters® branch to save money on your next vacation. We partner with all the most popular cruise ship lines heading to the hottest destinations across the globe. Contact us to learn more about early booking savings and be sure to ask about our 24-hour emergency travel protection. 

"
https://www.yellowpages.ca/bus/British-Columbia/Sooke/U-Haul-Neighborhood-Dealer/100405915.html?what=u&where=Victoria+BC&useContext=true,U-Haul Neighborhood Dealer,,,"6228 Sooke Rd, Sooke, BC V9Z 0G7
",250-642-4436,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Math-U-See/102600323.html?what=u&where=Victoria+BC&useContext=true,Math U See,,,"Lwr, 2435 Eastgate Pl, Victoria, BC V8Z 6R7
",778-426-1880,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/BE-C-U-S-Aroma-Space/102375568.html?what=u&where=Victoria+BC&useContext=true,BE C U S Aroma Space,,,"125-780 Fisgard St, Victoria, BC V8W 0E1
",778-433-9668,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/New-U-Esthetics/102330702.html?what=u&where=Victoria+BC&useContext=true,New U Esthetics,,,"102-894 Langford Pky, Victoria, BC V9B 0A7
",778-440-6398,newuesthetics.com,"Monday

9:30 am - 6:30 pm



Tuesday

9:30 am - 6:30 pm



Wednesday

9:30 am - 6:30 pm



Thursday

9:30 am - 6:30 pm



Friday

9:30 am - 6:30 pm



Saturday

9:30 am - 6:30 pm",,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/West-Shore-U-Lock-Mini-Storage/101128026.html?what=u&where=Victoria+BC&useContext=true,West Shore U-Lock Mini Storage,,,"1621 Island Hwy, Victoria, BC V9B 1H9
","250-478-8767
1-866-647-8673Tollfree
250-478-8794",,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Victoria-U-Lock-Mini-Storage/102026433.html?what=u&where=Victoria+BC&useContext=true,Victoria - U-Lock Mini Storage,,,"1621 Island Hwy, Victoria, BC V9B 1H9
",778-402-4340,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/U-Haul-Moving-Storage-of-Victoria/1631497.html?what=u&where=Victoria+BC&useContext=true,U-Haul Moving & Storage of Victoria,,MOVING & STORAGE,"776-790 Topaz Ave, Victoria, BC V8T 2M1
","250-382-4711
1-800-468-4285Tollfree",,"Monday

7:00 am - 7:00 pm



Tuesday

7:00 am - 7:00 pm



Wednesday

7:00 am - 7:00 pm



Thursday

7:00 am - 7:00 pm



Friday

7:00 am - 8:00 pm



Saturday

7:00 am - 7:00 pm



Sunday

9:00 am - 5:00 pm","Moving Boxes,
Moving Supplies,
Packing Supplies,
Trailer Accessories,
RV & Boat Accessories,
Hitch,


Bike Rack,
Propane Tanks,
Grilling Accessories,
Motorcycle Towing,
Truck Rental,
Trailer Rental,
Cargo Van Rental,
Pickup Rental,
U-Box Containers,
Self-storage,
Storage,
Hitch Installation,
Moving Help,



","U-Haul has everything for your local or long-distance move, including truck rentals, trailers, cargo vans, pickup trucks, and self-storage. Other available moving solutions include portable U-Box containers, Moving Help® providers, hitch installations, moving and shipping boxes, propane and online reservations.

"
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Merit-Travel-Shelbourne/100802820.html?what=u&where=Victoria+BC&useContext=true,Merit Travel Shelbourne Travel CUTS,,TRAVEL & LODGING,"3617 Shelbourne St, Victoria, BC V8P 4H1
","250-477-0131
250-477-1811",,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Vision-2000-Travel-Group/7647476.html?what=u&where=Victoria+BC&useContext=true,Vision 2000 Travel Group,,TRAVEL & LODGING,"116-4480 West Saanich Rd, Victoria, BC V8Z 3E9
",250-412-1888,www.vision2000travel.com,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Flight-Centre-Broughton-Street/1928145.html?what=u&where=Victoria+BC&useContext=true,Flight Centre Broughton Street,,,"1-615 Broughton St, Victoria, BC V8W 1C8
",1-866-420-4410,www.flightcentre.ca,"24/7 Online Or By Phone.


Check our website for local shop hours","Flight tickets,
Hotel and hostal reservations,
All-inclusive trips,
Group events,
Wedding destinations,
River cruises,


Luxury cruises,
Singles cruises,
Golf trips,
Health and wellness yoga retreats,
Last-minute vacations,
Adventure tours,
Sailing tours,
Culinary tours,
Coach bus tours,
Sightseeing tours,
Red Label Fares,
Discount trips,



","Your travel experts with over 30 years in the travel industry! Chose the way you book your next leisure or business trip: call now - over 950 Travel Agents ready to assist you, visit our website for a quote or in-person at one of our 225 conveniently located shops across Canada. Lowest airfare guaranteed.

"
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Flight-Centre-Canada/100563547.html?what=u&where=Victoria+BC&useContext=true,Flight Centre Canada FC Business Travel Tuscany Village,,BUSINESS & PROFESSIONAL SERVICES,"103-1632 McKenzie Ave, Victoria, BC V8N 0A3
",1-866-420-4410,,"Monday

12:00 am - 11:59 pm



Tuesday

12:00 am - 11:59 pm



Wednesday

12:00 am - 11:59 pm



Thursday

12:00 am - 11:59 pm



Friday

12:00 am - 11:59 pm



Saturday

12:00 am - 11:59 pm



Sunday

12:00 am - 11:59 pm



24/7 Online Or By Phone.


Check our website for local shop hours","Flight tickets,
Hotel and hostal reservations,
All-inclusive trips,
Group events,
Wedding destinations,
River cruises,


Luxury cruises,
Singles cruises,
Golf trips,
Health and wellness yoga retreats,
Last-minute vacations,
Adventure tours,
Sailing tours,
Culinary tours,
Coach bus tours,
Sightseeing tours,
Red Label Fares,
Discount trips,



","Your travel experts with over 30 years in the travel industry! Chose the way you book your next leisure or business trip: call now - over 950 Travel Agents ready to assist you, visit our website for a quote or in-person at one of our 225 conveniently located shops across Canada. Lowest airfare guaranteed.

"
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Flight-Centre-Canada/100563458.html?what=u&where=Victoria+BC&useContext=true,Flight Centre Canada Westside Village,,,"115-176 Wilson St, Victoria, BC V9A 7N6
",1-866-375-0785,,"Monday

12:00 am - 11:59 pm



Tuesday

12:00 am - 11:59 pm



Wednesday

12:00 am - 11:59 pm



Thursday

12:00 am - 11:59 pm



Friday

12:00 am - 11:59 pm



Saturday

12:00 am - 11:59 pm



Sunday

12:00 am - 11:59 pm



24/7 Online Or By Phone.


Check our website for local shop hours","Flight tickets,
Hotel and hostal reservations,
All-inclusive trips,
Group events,
Wedding destinations,
River cruises,


Luxury cruises,
Singles cruises,
Golf trips,
Health and wellness yoga retreats,
Last-minute vacations,
Adventure tours,
Sailing tours,
Culinary tours,
Coach bus tours,
Sightseeing tours,
Red Label Fares,
Discount trips,



","Your travel experts with over 30 years in the travel industry! Chose the way you book your next leisure or business trip: call now - over 950 Travel Agents ready to assist you, visit our website for a quote or in-person at one of our 225 conveniently located shops across Canada. Lowest airfare guaranteed.

"
https://www.yellowpages.ca/bus/British-Columbia/Dream-Life-Vacations/101055082.html?what=u&where=Victoria+BC&useContext=true,Dream Life Vacations,,,,250-591-0616,,,,
https://www.yellowpages.ca/bus/British-Columbia/Cheap-Tickets-Canada-com/7061491.html?what=u&where=Victoria+BC&useContext=true,Cheap Tickets Canada.com,,,,250-412-2012,,"Monday

9:00 am - 5:00 pm



Tuesday

9:00 am - 5:00 pm



Wednesday

9:00 am - 5:00 pm



Thursday

9:00 am - 5:00 pm



Friday

9:00 am - 5:00 pm



Saturday

10:00 am - 2:00 pm","Travel,
Airline Tickets,
Vacation Planning,
Cruises,",A great source for Canadians wanting the best deals on travel.
https://www.yellowpages.ca/bus/British-Columbia/U-S-C-Plumbing-and-Heating/101171266.html?what=u&where=Victoria+BC&useContext=true,U S C Plumbing and Heating,,HEATING,,250-640-4235,,,,
https://www.yellowpages.ca/bus/British-Columbia/I-C-U-C-Audio-Video-Connections/7518471.html?what=u&where=Victoria+BC&useContext=true,I C U C Audio Video Connections,,COMMUNICATION & AUDIO-VISUAL,,250-598-2555,icuc.ca,,"portable minidisc recorder,","A PA/ Soundsytem is a great addition to your Video/ Data Projection/ Presentation. It is a great tool to support presentations, seminars, video conferencing and many more so you are not only be seen but also heard! Depending on the type you are looking for they can offer features like: All our PA systems are very portable. Use our battery powered PA system with a shoulder strap, which makes you very flexible.Use our powerful Stereo PA system which comes with speakers on Tripod stands.Use our wireless and/ or wired mic's available with Tripod microphone stands.

"
https://www.yellowpages.ca/bus/British-Columbia/Math-u-See/7267697.html?what=u&where=Victoria+BC&useContext=true,Math-u See,,,,250-590-6761,,,,
https://www.yellowpages.ca/bus/British-Columbia/Signature-Vacations/1449119.html?what=u&where=Victoria+BC&useContext=true,Signature Vacations,,,,1-800-663-0261,www.signaturevacations.com,,,
https://www.yellowpages.ca/bus/British-Columbia/RedTag-ca/101110116.html?what=u&where=Victoria+BC&useContext=true,RedTag.ca Vacation Travel Pine Centre,,TRAVEL & LODGING,,250-614-7000,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/University-of-Victoria/100802819.html?what=u&where=Victoria+BC&useContext=true,University of Victoria Travel CUTS,,TRAVEL & LODGING,"Student Union Building Room A102, Victoria, BC V8W 3P3","250-405-5888
250-472-1078",,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/James-Bay-Community-School-K-5-Greater-Victoria-School-District-No-61/2524351.html?what=v&where=Victoria+BC,James Bay Community School (K-5) - Greater Victoria School District No 61 Department,,,"140 Oswego St, Victoria, BC V8V 2B1
","250-384-7184
250-383-7152",,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Lake-Hill-Elementary-K-5-School-District-No-61/7901434.html?what=v&where=Victoria+BC,Lake Hill Elementary (K-5) - School District No 61,,,"1031 Lucas Ave, Victoria, BC V8X 5L2
","250-479-2896
250-479-6511",lakehill.sd61.bc.ca,,,
https://www.yellowpages.ca/bus/British-Columbia/V-I-C-Feline-House-Call-Practice/7373208.html?what=v&where=Victoria+BC,V I C Feline House Call Practice,,,BC V8P 5M3,250-213-1528,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Chew-s-T-V-Stereo-Ltd/2177869.html?what=v&where=Victoria+BC,Chew's T V & Stereo Ltd,,,"A E Burnside-493 Burnside Rd E, Victoria, BC V8T 2X3
",250-382-1234,,,"Radio,
Television Sales,
Television,
Réparation,
Services,
Sales,


Pièces,
Television & Electronic Stores,



",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/V-J-Super-Low-Food-Market/6371360.html?what=v&where=Victoria+BC,V & J Super Low Food Market,,FOOD & BEVERAGES,"899 Esquimalt Rd, Victoria, BC V9A 3M5
",250-385-4332,,"Monday

9:00 am - 7:00 pm



Tuesday

9:00 am - 7:00 pm



Wednesday

9:00 am - 7:00 pm



Thursday

9:00 am - 7:00 pm



Friday

9:00 am - 7:00 pm



Saturday

10:00 am - 7:00 pm","supermarket,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/V-I-Audio-Video-And-Intercoms/102023853.html?what=v&where=Victoria+BC,V I Audio Video And Intercoms,,COMMUNICATION & AUDIO-VISUAL,"607 Linden Ave, Victoria, BC V8V 4G6
",250-383-8771,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/E-L-V-Jewelry-Appraisal-Labs/2241441.html?what=v&where=Victoria+BC,E L V Jewelry Appraisal Labs,,,"406-645 Fort St, Victoria, BC V8W 1G2
",250-642-6912,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Tony-s-TV-Stereo-Ltd/2582416.html?what=v&where=Victoria+BC,Tony's TV & Stereo Ltd,,,"5-745 Vanalman Ave, Victoria, BC V8Z 3B6
",250-595-5588,,,"television sales & service,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/R-V-Trade-x-Inc/102024749.html?what=v&where=Victoria+BC,R V Trade x Inc,,,"1764 Island Hwy, Victoria, BC V9B 1H8
",250-478-3211,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Oakcrest-Foods-Store-No-5/2440015.html?what=v&where=Victoria+BC,Oakcrest Foods Store No 5,,FOOD & BEVERAGES,"50 Burnside Rd W, Victoria, BC V9A 1B5
","250-381-7383
250-381-7353",,,"grocers retail,",
https://www.yellowpages.ca/bus/British-Columbia/Saanich/V-I-Propane-Services-Ltd/2598283.html?what=v&where=Victoria+BC,V I Propane Services Ltd,,INDUSTRIAL SUPPLIES & SERVICES,"204-3962 Borden St, Saanich, BC V8Z 2W5
",250-479-4227,,,"Propane Gas Sales And Service,
Commercial/Residential Filling,
Tank Sales/Rentals,
Revalving,
Re-Certification,
No Delivery Fees,",VI Propane is a proud member of the Canadian Propane Association and an active member of Emergency Response Assistance Canada. VI Propane serves the Lower Vancouver island that's family owned and operated. We are small enough to care!
https://www.yellowpages.ca/bus/British-Columbia/Victoria/V-I-Tank-Services-Ltd/8145049.html?what=v&where=Victoria+BC,V I Tank Services Ltd,https://cdn.ci.yp.ca/t/3004/44/30044411zz_t.gif,INDUSTRIAL SUPPLIES & SERVICES,"3963 Metchosin Road, Victoria, BC V9C 4A5
",250-812-4372,"http://www.vitankservices.ca,https://www.vitankservices.ca/,https://www.facebook.com/1673150669605274",,"Water Tank Fill Up,
Potable Water Tanks,
Potable Water Tanks Renting,
Insured & Compliant With WCB & VIHA,
Temporary Potable Water Systems,
Cleaning Water Tanks,


Water Supply Systems,



","V.I. Tank Services Ltd. in Victoria is your go-to company for potable water tank cleaning, rental, leasing, and sales.  We also provide temporary water systems for houses with well problems, fire protection and special events, to name just a few.  V.I. Tank Services Ltd. is a locally owned company.

Potable water is a basic need and we are here to make sure you don’t run out of it. The owners of V.I. Tank Systems Ltd. have 18 years of experience in potable water tanks and water systems. Every 2 to 5 years, a tank cleanup should be made. Our service area includes Victoria, the South Island and the surroundings. Contact us for more information about our portable water tanks and water supply systems.

"
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Five-Field-Land-Co-Ltd/102289043.html?what=v&where=Victoria+BC,Five Field Land Co Ltd,,,"2070 Cadboro Bay Rd, Victoria, BC V8R 5G6
",250-592-5611,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Sugar-Five-Honey-Unch/6649780.html?what=v&where=Victoria+BC,Sugar Five Honey Unch,,,"852 Dunsmuir Rd, Victoria, BC V9A 5B7
",778-678-5690,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Five-Star-International-Homestay/630632.html?what=v&where=Victoria+BC,Five Star International Homestay,,,"4005 Locarno Lane, Victoria, BC V8N 3Z9
",250-479-8686,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Frobeen-George-A-V/2277974.html?what=v&where=Victoria+BC,Frobeen George A V Green Horwood & Co LLP,,,"300-710 Redbrick St, Victoria, BC V8T 5J3
","250-386-3389
250-386-5614
250-940-2205Alternate 1",,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/V-I-Collectibles-Show/102024748.html?what=v&where=Victoria+BC,V.I. Collectibles Show,,,"3277 Douglas St, Victoria, BC V8Z 3K9
",250-589-5334,,,,
https://www.yellowpages.ca/bus/British-Columbia/Esquimalt/V-5-Plastics-Ltd/102025560.html?what=v&where=Victoria+BC,V 5 Plastics Ltd,,,"526 Head St, Esquimalt, BC V9A 5S3
",250-383-3290,,,,
https://www.yellowpages.ca/bus/British-Columbia/Saanich/Pearson-Eleanor-V-Dr/4411586.html?what=v&where=Victoria+BC,Pearson Eleanor V Dr,,,"4584 Balmacarra Rd, Saanich, BC V8N 3W3
",250-361-4150,,,,
https://www.yellowpages.ca/bus/British-Columbia/Esquimalt/Five-Minutes-Early-Pickup-Delivery/102020450.html?what=v&where=Victoria+BC,Five Minutes Early - Pickup&Delivery,,,"1357 Esquimalt Rd, Serving Victoria Bc And Surrounding Areas, Esquimalt, BC V9A 3R3
",778-265-3131,,,,
https://www.yellowpages.ca/bus/British-Columbia/Esquimalt/Five-Star-Hardwood-Floors/2269748.html?what=v&where=Victoria+BC,Five Star Hardwood Floors,,,"1418 Craigflower Rd, Esquimalt, BC V9A 2Y8
",250-384-2185,,,"hardwood flooring,
laminate flooring,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Tetyana-V-Tailoring-Salon/7091378.html?what=v&where=Victoria+BC,Tetyana V Tailoring Salon,,,"14-655 Fort St, Victoria, BC V8W 1G6
",250-590-1486,,"Monday

10:00 am - 5:00 pm



Tuesday

10:00 am - 5:00 pm



Wednesday

10:00 am - 5:00 pm



Thursday

10:00 am - 5:00 pm



Friday

10:00 am - 5:00 pm",,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Five-Star-Whale-Watching/5193915.html?what=v&where=Victoria+BC,Five Star Whale Watching,,,"645 Humboldt St, Victoria, BC V8W 1A6
","250-388-7223
250-388-5474",,"Monday

9:00 am - 5:00 pm



Tuesday

9:00 am - 5:00 pm



Wednesday

9:00 am - 5:00 pm



Thursday

9:00 am - 5:00 pm



Friday

9:00 am - 5:00 pm



Saturday

9:00 am - 5:00 pm



Sunday

9:00 am - 5:00 pm","whale watching,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Parenteau-Emmanuel-V-Dr/3703695.html?what=v&where=Victoria+BC,Parenteau Emmanuel V Dr,,,"1830 Oak Bay Ave, Victoria, BC V8R 6R2
",250-589-6325,,"Monday

9:00 am - 12:00 pm



Tuesday

9:00 am - 6:00 pm



Wednesday

9:00 am - 12:00 pm



Thursday

9:00 am - 6:00 pm



Friday

12:00 pm - 2:00 am","chiropractors dc,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/B-V-Market/141278.html?what=v&where=Victoria+BC,B & V Market,,,"3198 Quadra St, Victoria, BC V8X 1G1
",250-380-1455,,"Monday

9:00 am - 6:00 pm



Tuesday

9:00 am - 6:00 pm



Wednesday

9:00 am - 6:00 pm



Thursday

9:00 am - 6:00 pm



Friday

9:00 am - 6:00 pm",,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/A-V-Replay/2068101.html?what=v&where=Victoria+BC,A V Replay,,,"620 Johnson St, Victoria, BC V8W 1M4
",250-388-4032,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/V-I-Construction/6280704.html?what=v&where=Victoria+BC,V I Construction V I Decking,,CONSTRUCTION & RENOVATION,"550-2950 Douglas St, Victoria, BC V8T 4N4
",250-483-5543,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Five-Star-Plumbing/8025599.html?what=v&where=Victoria+BC,Five Star Plumbing,,,"1076 Gerda Rd, Victoria, BC V8Z 6S4
",250-881-5833,,,"Plumbing Contractor,
Plumber,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/V-I-Creative/102019533.html?what=v&where=Victoria+BC,V.I. Creative,,,"104-2750 Quadra St, Victoria, BC V8T 4E8
",1-844-476-7626,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/5-Star-Maintenance/102025038.html?what=v&where=Victoria+BC,5 Star Maintenance,,,"576 Kay St, Victoria, BC V8Z 2L3
",250-885-7356,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Eastern-Star-Hall/2242851.html?what=v&where=Victoria+BC,Eastern Star Hall,,,"3281 Harriet Rd, Victoria, BC V8Z 3S3
",250-386-3014,,,"auditoriums,",
