-url,Company Name,logo,Business classification,Address,Phone,Website and Social,opening_hours,Products & services,Details & description
https://www.yellowpages.ca/bus/British-Columbia/Victoria/B-C-Telephone-Co/2108494.html?what=b&where=Victoria+BC,B C Telephone Co,,tourism,"2915 Douglas St, Victoria, BC V8T 4M8
",250-386-9513,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/A-A-Moving/2064667.html?what=b&where=Victoria+BC,A & A Moving,,,"1161 McKenzie Ave, Victoria, BC V8P 2L6
",250-360-4815,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/B-C-Driver-Examinations/102025584.html?what=b&where=Victoria+BC,B. C. Driver Examinations,,tourism,"1150 McKenzie Ave, Victoria, BC V8V 1X4
",250-952-4050,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/B-C-Labour-Programs/102025937.html?what=b&where=Victoria+BC,B C Labour Programs,,tourism,"3960 Quadra St, Victoria, BC V8X 4A3
",250-952-4738,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/B-C-Food-Inspection/102023464.html?what=b&where=Victoria+BC,B C Food Inspection,,FOOD & BEVERAGES,"3995 Quadra St, Victoria, BC V8X 1J8
",250-744-5170,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/B-C-Environment-Inventory/102024103.html?what=b&where=Victoria+BC,B C Environment Inventory,,PUBLIC UTILITIES & ENVIRONMENT,"2-2975 Jutland Rd, Victoria, BC V8T 5J9
",250-387-1112,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Victoria-B-B-Guest-House/101176756.html?what=b&where=Victoria+BC,Victoria B&B Guest House,,retail_business,"3351 Hatley Dr, Victoria, BC V9C 1W4
",250-589-0195,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Miss-B-Havin-Playschool/102024567.html?what=b&where=Victoria+BC,Miss B Havin Playschool,,tourism,"3083 Volmer Rd, Victoria, BC V9B 2H7
",250-884-0553,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Jones-Bar-B-Que/101330193.html?what=b&where=Victoria+BC,Jones Bar-B-Que,,tourism,"4-1725 Cook St, Victoria, BC V8T 3P4
",778-265-4227,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Dr-B-P-Conway/6144443.html?what=b&where=Victoria+BC,Dr B P Conway,,retail_business,"302-1990 Fort St, Victoria, BC V8R 6V4
",250-381-1444,,"Monday

10:00 am - 7:00 pm



Tuesday

10:00 am - 7:00 pm



Wednesday

10:00 am - 7:00 pm



Thursday

10:00 am - 7:00 pm



Friday

10:00 am - 7:00 pm



Saturday

10:00 am - 12:00 pm","medical center,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Dr-B-A-Lowden/7543957.html?what=b&where=Victoria+BC,Dr B A Lowden,,retail_business,"101-4450 Chatterton Way, Victoria, BC V8X 5J2
","250-384-2622
1-866-805-2843Tollfree
250-384-5660",drlowden.ca,,"medical center,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Devon-M-B-Black/2536169.html?what=b&where=Victoria+BC,Devon M.B. Black McConnan Bion O'Connor & Peterson,,erestaayict,"880 Douglas St, Victoria, BC V8W 2B7
",250-385-1383,www.mcbop.com,"Monday

8:30 am - 4:30 pm



Tuesday

8:30 am - 4:30 pm



Wednesday

8:30 am - 4:30 pm



Thursday

8:30 am - 4:30 pm



Friday

8:30 am - 4:30 pm","Real Estate,
Wills,
Small Business Law,
Estates,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Dr-M-B-Williams/3839652.html?what=b&where=Victoria+BC,Dr. M B Williams Western Cardiology Associates,,ereaveaayict,"301-740 Hillside Ave, Victoria, BC V8T 1Z4
","250-595-1551
250-595-6793",westerncardiology.net,"Monday

8:30 am - 4:00 pm



Tuesday

8:30 am - 4:00 pm



Wednesday

8:30 am - 4:00 pm



Thursday

8:30 am - 4:00 pm



Friday

8:30 am - 4:00 pm","physicians and surgeon,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Dr-E-B-Fretz/3834510.html?what=b&where=Victoria+BC,Dr E B Fretz Western Cardiology Associates,,aveaayict,"301-740 Hillside Ave, Victoria, BC V8T 1Z4
","250-595-1551
250-595-6793",,"Monday

8:30 am - 4:00 pm



Tuesday

8:30 am - 4:00 pm



Wednesday

8:30 am - 4:00 pm



Thursday

8:30 am - 4:00 pm



Friday

8:30 am - 4:00 pm","physicians and surgeon,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/A-to-B-Moving/7379198.html?what=b&where=Victoria+BC,A to B Moving,,retail_business,"878 Viewfield Rd, Victoria, BC V9A 4V1
",250-414-6683,www.atobmoving.com,"Monday

9:00 am - 5:00 pm



Tuesday

9:00 am - 5:00 pm



Wednesday

9:00 am - 5:00 pm



Thursday

9:00 am - 5:00 pm



Friday

9:00 am - 5:00 pm","overseas moving,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/BC-Greenhouse-Builders-Ltd/101114065.html?what=b&where=Victoria+BC,BC Greenhouse Builders Ltd,,tml?what=b&whereplaayreenht,"572 Peto Pl, Victoria, BC V8Z 2K6
",250-744-6714,,"Monday

9:00 am - 5:00 pm



Tuesday

9:00 am - 5:00 pm



Wednesday

9:00 am - 5:00 pm



Thursday

9:00 am - 5:00 pm



Friday

9:00 am - 5:00 pm","GREENHOUSE-SALES & SERVICE,","At Davis Construction, we offer greenhouse kits and also we design build complete turn-key luxury estate greenhouses, conservatories and garden rooms. We have one of the largest selections of glass and polycarbonate greenhouse products to suit all gardening needs, climate and budget."
https://www.yellowpages.ca/bus/British-Columbia/Victoria/B-A-Sheahan-Associates-Ltd/7745495.html?what=b&where=Victoria+BC,B A Sheahan & Associates Ltd,,retail_business,"103-3550 Saanich Rd, Victoria, BC V8X 1X2
","250-590-3991
250-590-4143",,"Monday

8:00 am - 5:00 pm



Tuesday

8:00 am - 5:00 pm



Wednesday

8:00 am - 5:00 pm



Thursday

8:00 am - 5:00 pm



Friday

8:00 am - 5:00 pm","Payroll,
Financial Statements,
Accounts Payable,
Tax Preparation Services,
Simply Accounting Business Partner,
Tax Service,


Bank Reconciliations,
Accounting,
Bookkeeping Service,
Administration,
Corporate Taxes,
Year End Preparations,
Monthly Reporting,
Personal Tax,
Income Tax And E-file,
Professional Bookkeeping,
Setup Books And Government Accounts,
Government Remittances,



","People may not realize that the services of a qualified professional bookkeeper can save them time and money in the long run (and can probably save their marriage if their spouses are doing their books and tax preparation!). I have over 35 years of bookkeeping and tax preparation experience which allows me to provide a variety of financial services to my clients. I believe that in a world where we mostly communicate electronically, providing a personal touch and acknowledging my clients' individual concerns is very important. I always want to ensure that my clients find value in my bookkeeping and tax preparation services and that those services are affordable. I offer onsite software training and support for Simply Accounting and QuickBooks.

"
https://www.yellowpages.ca/bus/British-Columbia/Victoria/J-B-I-Restaurant/6228136.html?what=b&where=Victoria+BC,J B I Restaurant,,Restaurant,"270 Government St, Victoria, BC V8V 2L2
",250-388-9928,,"Monday

7:30 am - 2:00 pm





4:30 pm - 9:00 pm



Tuesday

7:30 am - 2:00 pm





4:30 pm - 9:00 pm



Wednesday

7:30 am - 2:00 pm





4:30 pm - 9:00 pm



Thursday

7:30 am - 2:00 pm





4:30 pm - 9:00 pm



Friday

7:30 am - 2:00 pm





4:30 pm - 9:00 pm



Saturday

7:30 am - 2:00 pm





4:30 pm - 9:00 pm



Sunday

7:30 am - 2:00 pm





4:30 pm - 9:00 pm","Restaurants In Victoria, BC,
Brunch In Victoria, BC,
Breakfast In Victoria BC,
Coffee Shop In Victoria BC,
Diner In Victoria BC,
Dinner,


Three Course Dinners,
Desserts In Victoria, BC,
Comfort Food In Victoria Bc,
Appetizers In Victoria BC,
Lunch In Victoria BC,
Drinks In Victoria Bc,
James Bay Inn,
Vancouver Island,
Canada,
British Columbia,
Amazing Food In Victoria BC,
Delicious Food In Victoria BC,
Cocktails In Victoria BC,
Kids Menu In Victoria BC,



","From a conversation over coffee to exploring our west coast flavours and tasting our traditional comfort food, the James Bay Inn Restaurant is Victoria, BC's place to relax. From our daily lunch and dinner specials to our $25 three course fare and $4.50 daily cocktails, there is always something delicious going on at the JBI Restaurant. Located inside the Historic James Bay Inn and steps from downtown in beautiful James Bay, the JBI Art Deco Cafe/Restaurant looks forward to serving you.

"
https://www.yellowpages.ca/bus/British-Columbia/Victoria/A-To-B-Moving/2067999.html?what=b&where=Victoria+BC,A To B Moving,,retail_business,"878 Viewfield Rd, Victoria, BC V9A 4V1
","250-216-0276
1-855-899-6683Tollfree
250-414-0178",,"Monday

9:00 am - 5:00 pm



Tuesday

9:00 am - 5:00 pm



Wednesday

9:00 am - 5:00 pm



Thursday

9:00 am - 5:00 pm



Friday

9:00 am - 5:00 pm



24 Hours A Day - 7 Days A Week","Replacement Insurance,
Relocation,
Storage,
Storage Facility,
Storage Also Available,
Moving,


Long Distance Moves,
Cross Canada Moving,
Full Packing Service,
Local Moves,
Local And Long Distance,
Canada To USA Moves,



",You will be moved by our service.Products and Services:Relocation from within Victoria to anywhere in Canada
https://www.yellowpages.ca/bus/British-Columbia/Victoria/L-B-Crane-Rental/2360300.html?what=b&where=Victoria+BC,L B Crane Rental,https://ssmscdn.yp.ca/image/resize/893eedbd-4924-47a4-84ab-c7ca1d78ace4/yp-serp-video-thumbnail/1.png,tourism,"50-1492 Admirals Rd, Victoria, BC V9A 2R1
","250-388-6864
250-388-6345",,"Monday

7:30 am - 5:00 pm



Tuesday

7:30 am - 5:00 pm



Wednesday

7:30 am - 5:00 pm



Thursday

7:30 am - 5:00 pm



Friday

7:30 am - 5:00 pm



We Are Available 24h/7days","Crane Service,
Mobile Home Placement,
Deck Placement,
Marina Services,
Dock Placement,
Trusses,


Air Conditioner Placement,
Animal Rescue,
Emergency Services,
Commercial Construction,
Residential Construction,
Tree Placement,
Renovation Material Lifting,



","For large construction projects, you need to use the right tools to do the job right. L B Crane Rental has worked with contractors and builders in Victoria since 1975 in order to complete numerous construction projects. Our cranes can be used to move and place decks, docks, trees, hot tubs, mobile homes and more. Call us 24/7 to schedule a free estimate and evaluation.

"
https://www.yellowpages.ca/bus/British-Columbia/Esquimalt/Zirpolo-E-B/1750619.html?what=b&where=Victoria+BC,Zirpolo E & B,,,"1178 Rhoda Lane, Esquimalt, BC V9A 4H2
",250-382-5263,,,,
https://www.yellowpages.ca/bus/British-Columbia/Colwood/C-I-B-C-Branches/101507139.html?what=b&where=Victoria+BC,C I B C Branches,,retail_business,"9-310 Goldstream Ave, Colwood, BC V9B 2W3
",250-391-2190,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/A-B-C-Toddler-Centre/2065887.html?what=b&where=Victoria+BC,A B C Toddler Centre,,retail_business,"2700 Scott St, Victoria, BC V8R 4J2
",250-598-8144,,,"child care service,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/B-E-Architectural-Drafting-Design/1814618.html?what=b&where=Victoria+BC,B&E Architectural & Drafting Design,,retail_business,"403-2233 Bowker Ave, Victoria, BC V8R 2E3
",250-216-3888,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/B-C-Freedom-Of-Info/102024992.html?what=b&where=Victoria+BC,B C Freedom Of Info,,retail_business,"2101 Richmond Ave, Victoria, BC V8R 4R7
",250-370-8043,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/A-B-C-Infant-Care/7334312.html?what=b&where=Victoria+BC,A B C Infant Care,,retail_business,"Lwr-2700 Scott St, Victoria, BC V8R 4J2
",250-598-9700,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/B-C-University-Heights-Emply/102022863.html?what=b&where=Victoria+BC,B C University Heights Emply,,retail_business,"1626 Garnet Rd, Victoria, BC V8P 3C8
",250-952-0484,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/S-B-R-Consulting-Ltd/102021354.html?what=b&where=Victoria+BC,S B R Consulting Ltd,,retail_business,"1132 Mason St, Victoria, BC V8T 1A6
",250-592-8495,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/First-Church-Of-Christ-Scientist/6053793.html?what=b&where=Victoria+BC,First Church Of Christ Scientist,,retail_business,"1319 Broad St, Victoria, BC V8W 2A8
",250-383-0216,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/B-C-Income-Support-Programs/102024419.html?what=b&where=Victoria+BC,B C Income Support Programs,,retail_business,"2814 Nanaimo St, Victoria, BC V8T 4W9
",250-387-6971,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/B-C-Shipper-Supplies-Ltd/102023669.html?what=b&where=Victoria+BC,B C Shipper Supplies Ltd,,retail_business,"431 David St, Victoria, BC V8T 2C6
",250-383-1866,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/C-I-B-C-Branches/101507134.html?what=b&where=Victoria+BC,C I B C Branches,,retail_business,"326-3147 Douglas St, Victoria, BC V8Z 6E3
",250-356-4262,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/B-C-Strategic-Human-Resources/102023626.html?what=b&where=Victoria+BC,B C Strategic Human Resources,,retail_business,"2975 Jutland Rd, Victoria, BC V8T 5J9
",250-356-2877,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/B-C-Land-Resource-Information/102024226.html?what=b&where=Victoria+BC,B C Land Resource Information,,retail_business,"395 Waterfront Cres, Victoria, BC V8T 5K7
",250-356-5927,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/B-C-Attonry-General-Ministry/102023211.html?what=b&where=Victoria+BC,B C Attonry General-Ministry,,retail_business,"200-3965 Quadra St, Victoria, BC V8X 1J8
",250-952-4183,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/B-C-Enforcement-Environment/102022700.html?what=b&where=Victoria+BC,B C Enforcement & Environment,,PUBLIC UTILITIES & ENVIRONMENT,"2-3400 Davidson Ave, Victoria, BC V8Z 3P8
",250-952-4858,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/B-C-Saanich-Field-Office/102022647.html?what=b&where=Victoria+BC,B. C. Saanich Field Office,,retail_business,"6-40 Cadillac Ave, Victoria, BC V8Z 1T2
",250-952-5177,,,,
https://www.yellowpages.ca/bus/British-Columbia/Esquimalt/B-C-Employment-Referral/102023219.html?what=b&where=Victoria+BC,B C Employment & Referral,,EMPLOYMENT & CAREER RESOURCES,"101-1195 Esquimalt Rd, Esquimalt, BC V9A 3N6
",250-952-5840,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Country-Life-In-B-C/102023184.html?what=b&where=Victoria+BC,Country Life In B C,,retail_business,"3917 Mildred St, Victoria, BC V8Z 7A2
",250-708-0085,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/B-C-Conservation-Officer-Svc/102024827.html?what=b&where=Victoria+BC,B C Conservation Officer Svc,,retail_business,"3179 Jacklin Rd, Victoria, BC V9B 3Y7
",250-391-2225,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/B-C-Block-Parent-Society/102019576.html?what=b&where=Victoria+BC,B C Block Parent Society,,retail_business,"698 Atkins Ave, Victoria, BC V9B 3A4
",250-474-2494,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/B-C-Institute-of-Agrologists/7711685.html?what=b&where=Victoria+BC,B C Institute of Agrologists,,retail_business,"2777 Claude Rd, Victoria, BC V9B 3T7
","250-380-9292
250-380-9233",,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Andres-Wines-B-C-Ltd/2089922.html?what=b&where=Victoria+BC,Andres Wines (B C) Ltd,,retail_business,"1826 Fairhurst Ave, Victoria, BC V8N 1P4
",250-472-0311,,,"wine,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/The-B-C-Muslim-Assn/2108391.html?what=b&where=Victoria+BC,The B C Muslim Assn,,retail_business,"2218 Quadra St, Victoria, BC V8T 4C6
",250-995-1422,www.masjidal-iman.com,,"churches,",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/A-J-B-Home-Design/2066838.html?what=b&where=Victoria+BC,A J B Home Design Shop,,HOME & GARDEN,"409-2745 Veterans Memorial Pky, Victoria, BC V9B 0H4
","250-595-0858
250-595-3340",www.ajbhomedesign.com,,"Building Consultants,
Home Planning,
Home Designers,","Create your dream home with assistance from the design professionals at A J B Home Design. We are a Victoria-based business specializing in building consulting, home planning and home design services. Give us a call for more details today."
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Union-Club-Of-B-C/1636811.html?what=b&where=Victoria+BC,Union Club Of B C,,"TRAVEL AGENCIES, CLUBS & SERVICES","805 Gordon St, Victoria, BC V8W 1Z6
",250-384-1151,www.unionclub.com,"Monday

12:00 am - 11:59 pm



Tuesday

12:00 am - 11:59 pm



Wednesday

12:00 am - 11:59 pm



Thursday

12:00 am - 11:59 pm



Friday

12:00 am - 11:59 pm



Saturday

12:00 am - 11:59 pm



Sunday

12:00 am - 11:59 pm","Catering,
Banquets,
Hotel Rooms,
Private Club,","Private members historic club; offering excellent dining, banquet and hotel rooms open to public."
https://www.yellowpages.ca/bus/British-Columbia/Victoria/McIntosh-M-B-Associates/2402721.html?what=b&where=Victoria+BC,McIntosh M B & Associates,,tourism,"2275 Brighton Ave, Victoria, BC V8S 2G1
",250-380-8005,,,,"McIntosh M B & Associates are eager to assist you with your legal needs today. Their accomplished staff is available as legal advisors, solicitors, attorneys and even more. McIntosh M B & Associates can help in the case of temporary visa, permanent residency or citizenship."
https://www.yellowpages.ca/bus/British-Columbia/Victoria/B-E-Food-Market/102019837.html?what=b&where=Victoria+BC,B & E Food Market,,FOOD & BEVERAGES,"1101 Fort St, Victoria, BC V8V 3K9
",250-384-1642,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/CARRIAGE-HOUSE-B-B/101750692.html?what=b&where=Victoria+BC,CARRIAGE HOUSE B & B,,tourism,"596 Toronto St, Victoria, BC V8V 1P4
",250-384-7437,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/A-And-B-Chimney-Sweep/102025231.html?what=b&where=Victoria+BC,A And B Chimney Sweep,,retail_business,"1215 Craigflower Rd, Victoria, BC V9A 2X9
",250-384-1812,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/A-B-Tailor-Shop/8155896.html?what=b&where=Victoria+BC,A & B Tailor Shop The Bay Centre,https://cdn.ci.yp.ca/t/1555/16/15551665aa_t.gif,retail_business,"430-1150 Douglas St, Victoria, BC V8W 3M9
",250-384-6111,,"Monday

10:00 am - 6:00 pm



Tuesday

10:00 am - 6:00 pm



Wednesday

10:00 am - 6:00 pm



Thursday

10:00 am - 9:00 pm



Friday

10:00 am - 9:00 pm



Saturday

10:00 am - 6:00 pm



Sunday

11:00 am - 6:00 pm","Quick Hemming Service,
Specialize In Leather,
Custom Made Suits,
Custom Made Shirts,
Complete Garment,
Custom Made Dresses,


Alteration Services,



",Quality Service Guaranteed.
https://www.yellowpages.ca/bus/British-Columbia/Victoria/B-K-Studios-Photographers/101023273.html?what=b&where=Victoria+BC,B-K Studios Photographers,,tourism,"1616 Redfern St, Victoria, BC V8R 4X2
",778-440-4739,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/B-C-Telephone-Co/2108492.html?what=b&where=Victoria+BC,B C Telephone Co,,tourism,"107-1633 Hillside Ave, Victoria, BC V8T 2C4
",250-388-8131,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/B-D-Lift-Truck-Services-Ltd/6390335.html?what=b&where=Victoria+BC,B & D Lift Truck Services Ltd,,INDUSTRIAL SUPPLIES & SERVICES,"2678 Sooke Rd, Victoria, BC V9B 1Y6
",250-475-0155,www.bdlifttruck.com,"Monday

8:00 am - 4:30 pm



Tuesday

8:00 am - 4:30 pm



Wednesday

8:00 am - 4:30 pm



Thursday

8:00 am - 4:30 pm



Friday

8:00 am - 4:30 pm",,
https://www.yellowpages.ca/bus/British-Columbia/Langford/T-J-B-S-Holdings-Ltd/2567296.html?what=b&where=Victoria+BC,T J B S Holdings Ltd,,retail_business,"845 Orono Ave, Langford, BC V9B 2T9
","250-391-6300
250-391-6301",,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/J-B-Group-Auto-Parts-Plus/100591725.html?what=b&where=Victoria+BC,J B Group Auto Parts Plus,,retail_business,"895 Goldstream Ave, Victoria, BC V9B 2Y1
","250-478-5538
250-478-8011",,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/B-C-Psychological-Neurotherapy-Services/101884771.html?what=b&where=Victoria+BC,B C Psychological & Neurotherapy Services,,INDUSTRIAL SUPPLIES & SERVICES,"370-4243 Glanford Ave, Victoria, BC V8Z 4B9
",778-440-4040,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/B-E-Glass-Mirror-2011-Ltd/2107801.html?what=b&where=Victoria+BC,B&E Glass & Mirror 2011 Ltd,,retail_business,"721 Pembroke St, Victoria, BC V8T 1H7
",250-385-4028,,,"Shower Doors,
Mirrors,
Glass Railings,
Hardware and Parts,
Thermal Windows,
Skylights Commercial Glazing,


Paio Doors,



",
https://www.yellowpages.ca/bus/British-Columbia/Victoria/B-C-Council-For-International-Cooperation/102019833.html?what=b&where=Victoria+BC,B C Council For International Cooperation,,retail_business,"1921 Fernwood Rd, Victoria, BC V8T 2Y6
",250-360-1405,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/B-C-Excluded-Employee-s-Assn/6211387.html?what=b&where=Victoria+BC,B C Excluded Employee's Assn,,retail_business,"303-852 Fort St, Victoria, BC V8W 1H8
",250-356-2926,www.bceea.bc.ca,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/The-Muslim-Assn-Of-B-C/2423988.html?what=b&where=Victoria+BC,The Muslim Assn Of B C,,retail_business,"2218 Quadra St, Victoria, BC V8T 4C6
",250-995-1422,www.bcmavictoria.com,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/B-C-Water-Air-Climate-Change/102020350.html?what=b&where=Victoria+BC,B. C. Water Air Climate Change,,retail_business,"3-2975 Jutland Rd, Victoria, BC V8T 5J9
",250-387-9933,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/J-B-Group-Auto-Parts-Plus/7878909.html?what=b&where=Victoria+BC,J B Group Auto Parts Plus Paint & Body,,retail_business,"3340 Oak Street, Victoria, BC V8K 2V8
","250-361-9136
250-475-1150",jbgroup.ca,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/B-C-Office-For-People-With/102022143.html?what=b&where=Victoria+BC,B C Office For People With,,OFFICE SUPPLIES - GENERAL,"403-771 Vernon Ave, Victoria, BC V8X 5A7
",250-952-5488,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Church-Of-Scientology-Victoria-B-C/102025003.html?what=b&where=Victoria+BC,Church Of Scientology Victoria B.C.,,retail_business,"716 Haliburton Rd, Victoria, BC V8Y 1H6
",250-744-1074,,,,
https://www.yellowpages.ca/bus/British-Columbia/Esquimalt/B-C-Child-Family-Community/102020034.html?what=b&where=Victoria+BC,B C Child Family & Community,,FAMILY & COMMUNITY,"102-1195 Esquimalt Rd, Esquimalt, BC V9A 3N6
",250-952-4073,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Wheely-s-Cafe-Victoria-B-C/102022082.html?what=b&where=Victoria+BC,Wheely's Cafe Victoria B.C,,retail_business,"2962 Millgrove St, Victoria, BC V9A 1X3
",778-384-4396,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/McCreight-Don-B-Video-Engineering-Consultant/102020241.html?what=b&where=Victoria+BC,"McCreight, Don B Video Engineering Consultant",,"VIDEO, MOVIES & TELEVISION","302-642 Agnès St, Victoria, BC V8Z 2E6
",250-479-8645,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/B-C-Warehouse-Asset-Svc/102020292.html?what=b&where=Victoria+BC,B C Warehouse & Asset Svc,,retail_business,"4234 Glanford Ave, Victoria, BC V8Z 4B8
",250-952-4439,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/D-H-B-Heli-Services-Inc/7062263.html?what=b&where=Victoria+BC,D H B Heli-Services Inc,,INDUSTRIAL SUPPLIES & SERVICES,"2309 Kami Crt, Victoria, BC V9B 6J5
",250-474-8893,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/B-C-Registered-Music-Teachers-Assn/142563.html?what=b&where=Victoria+BC,B C Registered Music Teachers Assn,,MUSIC,"1752 Adanac St, Victoria, BC V8R 2C5
",250-370-2551,"http://bcrmta.bc.ca/,http://bcrmtavictoria.webs.com/,https://www.facebook.com/bcrmtavictoria/?ref=br_rs","Monday

9:00 am - 5:00 pm



Tuesday

9:00 am - 5:00 pm



Wednesday

9:00 am - 5:00 pm



Thursday

9:00 am - 5:00 pm



Friday

9:00 am - 5:00 pm","Registered Music Teachers,
Piano Lessons,
Music Lessons,
Singing Lessons,
Guitar Lessons,
Strings Lessons,


Woodwind Lessons,
Brass Lessons,
Theory - All Levels,



","The Victoria branch is one of many branches of the BC Registered Music Teachers' Association. The BCRMTA is a provincially recognized, not for profit, association of qualified professional teachers. All member teachers must hold a teaching degree from a recognized school, or a performance degree and several years of teaching experience. The association is part of the Canadian Federation of Music Teachers.

"
https://www.yellowpages.ca/bus/British-Columbia/Victoria/B-C-Moving-Storage-Ltd/8002258.html?what=b&where=Victoria+BC,B C Moving & Storage Ltd,,MOVING & STORAGE,"70-4223 Commerce Cir, Victoria, BC V8Z 6N6
",250-727-2010,,"Monday

7:00 am - 4:00 pm



Tuesday

7:00 am - 4:00 pm



Wednesday

7:00 am - 4:00 pm



Thursday

7:00 am - 4:00 pm



Friday

7:00 am - 4:00 pm



Saturday

10:00 am - 2:00 pm","Commercial Moves,
Office Moves,
Moving,
Residential Moves,
Packing Services,
Short Term Storage,


Specialty Moving,
Commercial Cleaning Services,
Floor Runners,
Furniture Pads,
Government Work,
Antiques Moving,
Cleaning Services,
Residential Cleaning Services,



","The name you can trust! BC Moving and Storage, located in Victoria BC Canada is one of the most highly skilled moving companies in Victoria. Locally Owned & Operated since 1993.

Our courteous, professional team is experienced in every aspect of moving and will provide a stress-free move for your business. We offer long and short term storage services in our secure, on-site facility.

"
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Lombard-North-Group-B-C-Inc/2380839.html?what=b&where=Victoria+BC,Lombard North Group B C Inc,https://cdn.ci.yp.ca/t/1574/24/15742430aa_t.gif,retail_business,"836 Cormorant St, Victoria, BC V8W 1R1
",250-386-3336,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Clark-Pattison-B-C-Ltd/2184535.html?what=b&where=Victoria+BC,Clark & Pattison (B C) Ltd,https://cdn.ci.yp.ca/t/1519/94/15199411aa_t.gif,retail_business,"6-929 Ellery St, Victoria, BC V9A 4R9
","250-800-2642
1-844-326-8566Tollfree
250-386-5234",,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Bayridge-Guest-Lodge-B-B/100438929.html?what=b&where=Victoria+BC,Bayridge Guest Lodge B & B,,retail_business,"5175 Beckton Rd, Victoria, BC V8Y 2C2
",250-658-8592,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/A-And-B-Custom-Property-Management/102024721.html?what=b&where=Victoria+BC,A And B Custom Property Management,,retail_business,"1-2700 Loiacono Pl, Victoria, BC V9B 6K6
",250-361-5722,,,,
https://www.yellowpages.ca/bus/British-Columbia/Victoria/Trutch-Manor-Tourist-Suites-B-B/101968275.html?what=b&where=Victoria+BC,Trutch Manor Tourist Suites B&B,,retail_business,"621 Trutch St, Victoria, BC V8V 4C3
",1-877-900-8877,,,,
